S130VC	2025-02-18 17:37:36
value unit [W]	time unit [ms]
wavelength	385.000nm
range	AUTO
7.257065E-04	143083
7.313595E-04	143383
7.276520E-04	143683
7.275515E-04	143983
7.312420E-04	144283
7.269891E-04	144583
7.297097E-04	144883
7.292688E-04	145185
7.285401E-04	145485
7.297680E-04	145785
7.310134E-04	146085
7.290173E-04	146385
7.488338E-04	146685
7.612457E-04	146985
7.617581E-04	147285
7.647153E-04	147585
7.628629E-04	147885
7.658492E-04	148185
7.644412E-04	148485
7.634693E-04	148785
7.663090E-04	149085
7.648784E-04	149385
7.662611E-04	149685
7.682674E-04	149985
7.633911E-04	150285
7.673829E-04	150585
7.655809E-04	150885
7.615489E-04	151185
7.655522E-04	151485
7.914098E-04	151785
7.964474E-04	152085
7.977943E-04	152387
7.959526E-04	152687
7.946996E-04	152987
7.947297E-04	153287
7.954994E-04	153587
7.953644E-04	153887
7.955080E-04	154187
8.010244E-04	154500
7.986155E-04	154800
7.973677E-04	155100
7.986675E-04	155400
8.007840E-04	155700
7.967125E-04	156000
7.992439E-04	156300
8.077733E-04	156600
8.307358E-04	156900
8.310257E-04	157200
8.294549E-04	157500
8.309019E-04	157800
8.300014E-04	158100
8.293019E-04	158400
8.303178E-04	158700
8.284433E-04	159000
8.282065E-04	159300
8.299084E-04	159600
8.301418E-04	159903
8.328790E-04	160203
8.330335E-04	160503
8.317818E-04	160803
8.321946E-04	161103
8.323624E-04	161403
8.530289E-04	161703
8.632198E-04	162003
8.642643E-04	162303
8.669448E-04	162603
8.655408E-04	162903
8.650325E-04	163203
8.643684E-04	163503
8.631496E-04	163803
8.647249E-04	164103
8.649026E-04	164403
8.640172E-04	164703
8.650380E-04	165003
8.689830E-04	165303
8.670239E-04	165603
8.683604E-04	165903
8.665715E-04	166203
8.656469E-04	166503
8.966306E-04	166803
8.958422E-04	167105
8.992679E-04	167405
8.973370E-04	167705
8.975320E-04	168005
8.989180E-04	168305
8.966459E-04	168605
8.992854E-04	168905
8.959464E-04	169205
8.941117E-04	169505
8.971431E-04	169805
8.963337E-04	170105
8.969989E-04	170405
8.989600E-04	170705
8.974589E-04	171005
9.011374E-04	171305
9.104037E-04	171605
9.278260E-04	171905
9.343496E-04	172205
9.326558E-04	172505
9.307938E-04	172805
9.330265E-04	173105
9.286455E-04	173405
9.334666E-04	173705
9.342938E-04	174005
9.361004E-04	174307
9.360613E-04	174607
9.338856E-04	174907
9.325080E-04	175207
9.318633E-04	175507
9.313163E-04	175807
9.330940E-04	176107
9.326147E-04	176407
9.513494E-04	176707
9.654221E-04	177007
9.624384E-04	177307
9.629548E-04	177607
9.626700E-04	177907
9.596344E-04	178207
9.621564E-04	178507
9.619608E-04	178807
9.598798E-04	179107
9.624475E-04	179407
9.599169E-04	179707
9.595682E-04	180007
9.620347E-04	180307
9.560327E-04	180607
9.606375E-04	180907
9.602959E-04	181207
9.556627E-04	181507
9.938066E-04	181810
9.963493E-04	182110
9.995999E-04	182410
9.986238E-04	182710
1.000147E-03	183010
1.001365E-03	183310
1.003997E-03	183610
9.978134E-04	183922
9.976538E-04	184222
9.988578E-04	184522
9.984610E-04	184822
9.968806E-04	185122
9.944584E-04	185422
9.940291E-04	185722
9.985638E-04	186022
9.955246E-04	186322
1.005609E-03	186622
1.026991E-03	186922
1.027223E-03	187222
1.030756E-03	187522
1.029432E-03	187822
1.030098E-03	188122
1.032508E-03	188422
1.033985E-03	188722
1.030560E-03	189025
1.033780E-03	189325
1.033467E-03	189625
1.031981E-03	189925
1.031835E-03	190225
1.028920E-03	190525
1.032873E-03	190825
1.028726E-03	191125
1.029959E-03	191425
1.056481E-03	191725
1.064646E-03	192025
1.062977E-03	192325
1.062399E-03	192625
1.060759E-03	192925
1.064245E-03	193225
1.058247E-03	193525
1.057704E-03	193825
1.058390E-03	194125
1.055985E-03	194425
1.057919E-03	194725
1.061578E-03	195025
1.062011E-03	195325
1.065752E-03	195625
1.061552E-03	195925
1.060845E-03	196227
1.063208E-03	196527
1.097127E-03	196827
1.100259E-03	197127
1.099028E-03	197427
1.100150E-03	197727
1.100537E-03	198027
1.100423E-03	198327
1.097901E-03	198627
1.095269E-03	198927
1.100860E-03	199227
1.101642E-03	199527
1.097483E-03	199827
1.099155E-03	200127
1.104344E-03	200427
1.101785E-03	200727
1.097310E-03	201027
1.100776E-03	201327
1.113715E-03	201627
1.134875E-03	201927
1.134112E-03	202227
1.131815E-03	202527
1.138314E-03	202827
1.136311E-03	203127
1.129267E-03	203427
1.133816E-03	203729
1.135186E-03	204029
1.136733E-03	204329
1.135195E-03	204629
1.133880E-03	204929
1.128708E-03	205229
1.129405E-03	205529
1.128099E-03	205829
1.129808E-03	206129
1.132184E-03	206429
1.157963E-03	206729
1.166045E-03	207029
1.167151E-03	207329
1.168420E-03	207629
1.169837E-03	207929
1.164048E-03	208229
1.163447E-03	208529
1.165626E-03	208829
1.167338E-03	209129
1.164624E-03	209429
1.164986E-03	209729
1.170539E-03	210029
1.168981E-03	210329
1.163644E-03	210629
1.166270E-03	210932
1.162719E-03	211232
1.167675E-03	211532
1.195512E-03	211832
1.198535E-03	212132
1.199403E-03	212432
1.197253E-03	212732
1.201714E-03	213032
1.203734E-03	213345
1.202715E-03	213645
1.201735E-03	213945
1.202563E-03	214245
1.203632E-03	214545
1.199963E-03	214845
1.200989E-03	215145
1.202095E-03	215445
1.199097E-03	215745
1.205321E-03	216045
1.201564E-03	216345
1.214307E-03	216645
1.231517E-03	216945
1.233516E-03	217245
1.233120E-03	217545
1.233368E-03	217845
1.234333E-03	218145
1.236727E-03	218447
1.239897E-03	218747
1.237590E-03	219047
1.233401E-03	219347
1.234662E-03	219647
1.232921E-03	219947
1.232784E-03	220247
1.235727E-03	220547
1.234573E-03	220847
1.238456E-03	221147
1.233306E-03	221447
1.259430E-03	221747
1.271222E-03	222047
1.269808E-03	222347
1.268585E-03	222647
1.266697E-03	222947
1.271750E-03	223247
1.272015E-03	223547
1.269492E-03	223847
1.270259E-03	224147
1.268929E-03	224447
1.266741E-03	224747
1.267945E-03	225047
1.265272E-03	225347
1.265782E-03	225649
1.270163E-03	225949
1.268775E-03	226249
1.266864E-03	226549
1.305254E-03	226849
1.302525E-03	227149
1.298787E-03	227449
1.299287E-03	227749
1.299340E-03	228049
1.300128E-03	228349
1.297368E-03	228649
1.295885E-03	228949
1.299946E-03	229249
1.295288E-03	229549
1.295621E-03	229849
1.297433E-03	230149
1.300546E-03	230449
1.306610E-03	230749
1.304013E-03	231049
1.304831E-03	231349
1.323992E-03	231649
1.341919E-03	231949
1.339485E-03	232249
1.340067E-03	232549
1.342232E-03	232852
1.340883E-03	233152
1.342680E-03	233452
1.337488E-03	233752
1.341789E-03	234052
1.343248E-03	234352
1.343411E-03	234652
1.339818E-03	234952
1.344470E-03	235252
1.341024E-03	235552
1.339404E-03	235852
1.339899E-03	236152
1.340550E-03	236452
1.370655E-03	236752
1.378195E-03	237052
1.373628E-03	237352
1.372928E-03	237652
1.375338E-03	237952
1.375231E-03	238252
1.371580E-03	238552
1.369802E-03	238852
1.370058E-03	239152
1.369149E-03	239452
1.370165E-03	239752
1.373975E-03	240052
1.375111E-03	240354
1.373916E-03	240654
1.372798E-03	240954
1.372861E-03	241254
1.378319E-03	241554
1.403678E-03	241854
1.400658E-03	242154
1.405208E-03	242454
1.405805E-03	242767
1.404696E-03	243067
1.407617E-03	243367
1.404073E-03	243667
1.404135E-03	243967
1.403408E-03	244267
1.402905E-03	244567
1.405779E-03	244867
1.405888E-03	245167
1.403621E-03	245467
1.406998E-03	245767
1.405129E-03	246067
1.406280E-03	246367
1.422076E-03	246667
1.434482E-03	246967
1.436548E-03	247267
1.434309E-03	247570
1.435850E-03	247870
1.437006E-03	248170
1.438873E-03	248470
1.438688E-03	248770
1.436908E-03	249070
1.439699E-03	249370
1.435675E-03	249670
1.438668E-03	249970
1.433768E-03	250270
1.435581E-03	250570
1.434277E-03	250870
1.433240E-03	251170
1.432448E-03	251470
1.460344E-03	251770
1.467284E-03	252070
1.468676E-03	252370
1.463739E-03	252670
1.466805E-03	252970
1.466015E-03	253270
1.460538E-03	253570
1.461810E-03	253870
1.457287E-03	254170
1.459602E-03	254470
1.458243E-03	254772
1.458967E-03	255072
1.457391E-03	255372
1.457576E-03	255672
1.455775E-03	255972
1.457096E-03	256272
1.459062E-03	256572
1.485222E-03	256872
1.489509E-03	257172
1.484821E-03	257472
1.482181E-03	257772
1.482137E-03	258072
1.478681E-03	258372
1.481249E-03	258672
1.477827E-03	258972
1.474561E-03	259272
1.474459E-03	259572
1.470960E-03	259872
1.474590E-03	260172
1.472266E-03	260472
1.469665E-03	260772
1.469777E-03	261072
1.464461E-03	261372
1.480264E-03	261672
1.493378E-03	261972
1.492169E-03	262274
1.483179E-03	262574
1.483600E-03	262874
1.478937E-03	263174
1.474888E-03	263474
1.469009E-03	263774
1.464305E-03	264074
1.464243E-03	264374
1.456641E-03	264674
1.452468E-03	264974
1.448437E-03	265274
1.441043E-03	265574
1.435083E-03	265874
1.428077E-03	266174
1.417584E-03	266474
1.459229E-03	266774
1.452091E-03	267074
1.437150E-03	267374
1.419560E-03	267674
1.396310E-03	267974
1.369008E-03	268274
1.339420E-03	268574
1.305342E-03	268874
1.260341E-03	269174
1.213292E-03	269477
1.260296E-03	269777
1.597360E-03	270077
1.593934E-03	270377
1.595792E-03	270677
1.594129E-03	270977
1.595213E-03	271277
1.592128E-03	271577
1.591729E-03	271877
1.589357E-03	272189
1.587517E-03	272489
1.585287E-03	272789
1.581743E-03	273089
1.573119E-03	273389
1.555834E-03	273689
1.564983E-03	273989
1.565590E-03	274289
1.557893E-03	274589
1.543530E-03	274889
1.539996E-03	275189
1.535813E-03	275489
1.537185E-03	275789
1.532071E-03	276089
1.525961E-03	276389
1.522226E-03	276689
1.521794E-03	276992
1.517038E-03	277292
1.513305E-03	277592
1.508792E-03	277892
1.504098E-03	278192
1.499153E-03	278492
1.496241E-03	278792
1.492575E-03	279092
1.484409E-03	279392
1.477891E-03	279692
1.466025E-03	279992
1.453475E-03	280292
1.439762E-03	280592
1.425802E-03	280892
1.407014E-03	281192
1.428268E-03	281492
1.397397E-03	281792
1.419766E-03	282092
1.434806E-03	282392
1.485086E-03	282692
1.470455E-03	282992
1.478589E-03	283292
1.485043E-03	283592
1.491066E-03	283892
1.496375E-03	284194
1.519964E-03	284494
1.544643E-03	284794
1.536556E-03	285094
1.561855E-03	285394
1.562646E-03	285694
1.566429E-03	285994
1.575547E-03	286294
1.557295E-03	286594
1.531201E-03	286894
1.537507E-03	287194
1.535227E-03	287494
1.529598E-03	287794
1.527593E-03	288094
1.524424E-03	288394
1.517030E-03	288694
1.514604E-03	288994
1.465415E-03	289294
1.453738E-03	289594
1.453465E-03	289894
1.453721E-03	290194
1.455342E-03	290494
1.459039E-03	290794
1.458765E-03	291094
1.459203E-03	291396
1.435923E-03	291696
1.425823E-03	291996
1.425395E-03	292296
1.427540E-03	292596
1.424800E-03	292896
1.424912E-03	293196
1.426616E-03	293496
1.423566E-03	293796
1.423966E-03	294096
1.425457E-03	294396
1.423204E-03	294696
1.424255E-03	294996
1.422643E-03	295296
1.422387E-03	295596
1.423685E-03	295896
1.421234E-03	296196
1.423537E-03	296496
1.393910E-03	296796
1.392092E-03	297096
1.392813E-03	297396
1.391207E-03	297696
1.392566E-03	297996
1.392648E-03	298296
1.390795E-03	298596
1.392163E-03	298899
1.393292E-03	299199
1.389857E-03	299499
1.393362E-03	299799
1.391600E-03	300099
1.391621E-03	300399
1.394416E-03	300699
1.393052E-03	300999
1.392541E-03	301299
1.387472E-03	301611
1.359991E-03	301911
1.360570E-03	302211
1.360327E-03	302511
1.361688E-03	302811
1.362021E-03	303111
1.362038E-03	303411
1.360533E-03	303711
1.361009E-03	304011
1.360885E-03	304311
1.360921E-03	304611
1.357477E-03	304911
1.359285E-03	305211
1.360237E-03	305511
1.359404E-03	305811
1.358484E-03	306114
1.360728E-03	306414
1.339883E-03	306714
1.329214E-03	307014
1.328780E-03	307314
1.325221E-03	307614
1.326986E-03	307914
1.327258E-03	308214
1.325472E-03	308514
1.329692E-03	308814
1.328434E-03	309114
1.328885E-03	309414
1.327412E-03	309714
1.326810E-03	310014
1.328952E-03	310314
1.327430E-03	310614
1.325253E-03	310914
1.325227E-03	311214
1.324471E-03	311514
1.291894E-03	311814
1.290655E-03	312114
1.291954E-03	312414
1.292290E-03	312714
1.295010E-03	313014
1.289981E-03	313314
1.292452E-03	313616
1.290938E-03	313916
1.291141E-03	314216
1.289580E-03	314516
1.288360E-03	314816
1.291434E-03	315116
1.289245E-03	315416
1.287466E-03	315716
1.287886E-03	316016
1.287985E-03	316316
1.278374E-03	316616
1.255943E-03	316916
1.254989E-03	317216
1.255412E-03	317516
1.256394E-03	317816
1.252703E-03	318116
1.256000E-03	318416
1.255813E-03	318716
1.254077E-03	319016
1.254581E-03	319316
1.254198E-03	319616
1.253871E-03	319916
1.255302E-03	320216
1.251093E-03	320516
1.255027E-03	320818
1.253456E-03	321118
1.255301E-03	321418
1.230223E-03	321718
1.218112E-03	322018
1.220777E-03	322318
1.218383E-03	322618
1.219989E-03	322918
1.217102E-03	323218
1.217728E-03	323518
1.218909E-03	323818
1.215280E-03	324118
1.214951E-03	324418
1.216147E-03	324718
1.215715E-03	325018
1.215164E-03	325318
1.215927E-03	325618
1.217552E-03	325918
1.216064E-03	326218
1.215161E-03	326518
1.181051E-03	326818
1.179337E-03	327118
1.180343E-03	327418
1.176523E-03	327718
1.179749E-03	328021
1.176170E-03	328321
1.178397E-03	328621
1.174590E-03	328921
1.173095E-03	329221
1.176872E-03	329521
1.174620E-03	329821
1.173992E-03	330121
1.172551E-03	330421
1.173895E-03	330721
1.177653E-03	331034
1.168499E-03	331334
1.157700E-03	331634
1.140289E-03	331934
1.139147E-03	332234
1.137605E-03	332534
1.136542E-03	332834
1.137731E-03	333134
1.136756E-03	333434
1.134355E-03	333734
1.134598E-03	334034
1.136225E-03	334334
1.135050E-03	334634
1.132104E-03	334934
1.129683E-03	335234
1.131236E-03	335536
1.130481E-03	335836
1.128872E-03	336136
1.126367E-03	336436
1.107288E-03	336736
1.095818E-03	337036
1.093405E-03	337336
1.094544E-03	337636
1.091985E-03	337936
1.093080E-03	338236
1.092647E-03	338536
1.091174E-03	338836
1.091834E-03	339136
1.090403E-03	339436
1.088595E-03	339736
1.087302E-03	340036
1.087270E-03	340336
1.086709E-03	340636
1.084734E-03	340936
1.083093E-03	341236
1.082312E-03	341536
1.051344E-03	341836
1.047641E-03	342136
1.048079E-03	342436
1.048691E-03	342738
1.046107E-03	343038
1.043377E-03	343338
1.041279E-03	343638
1.043353E-03	343938
1.043084E-03	344238
1.039835E-03	344538
1.039408E-03	344838
1.036911E-03	345138
1.035326E-03	345438
1.035278E-03	345738
1.030033E-03	346038
1.032451E-03	346338
1.021112E-03	346638
9.978303E-04	346938
9.977017E-04	347238
9.975238E-04	347538
9.948056E-04	347838
9.948072E-04	348138
9.908795E-04	348438
9.914441E-04	348738
9.924493E-04	349038
9.886633E-04	349338
9.888873E-04	349638
9.881477E-04	349941
9.893095E-04	350241
9.857815E-04	350541
9.828889E-04	350841
9.825942E-04	351141
9.821607E-04	351441
9.596007E-04	351741
9.499290E-04	352041
9.473310E-04	352341
9.486969E-04	352641
9.461215E-04	352941
9.437410E-04	353241
9.429943E-04	353541
9.434775E-04	353841
9.392801E-04	354141
9.391364E-04	354441
9.389616E-04	354741
9.364255E-04	355041
9.345798E-04	355341
9.314125E-04	355641
9.310880E-04	355941
9.314718E-04	356241
9.254217E-04	356541
8.993981E-04	356841
8.997054E-04	357141
8.997304E-04	357445
8.980198E-04	357743
8.962080E-04	358045
8.967374E-04	358343
8.959190E-04	358645
8.942643E-04	358943
8.921781E-04	359245
8.909849E-04	359543
8.912787E-04	359845
8.882455E-04	360143
8.909482E-04	360457
8.873367E-04	360757
8.851511E-04	361057
8.837940E-04	361357
8.698254E-04	361657
8.548180E-04	361957
8.492814E-04	362257
8.484947E-04	362557
8.485558E-04	362857
8.480914E-04	363157
8.461985E-04	363457
8.455089E-04	363757
8.440159E-04	364057
8.456871E-04	364357
8.413655E-04	364659
8.398903E-04	364959
8.366049E-04	365259
8.388382E-04	365559
8.369678E-04	365859
8.346670E-04	366159
8.344467E-04	366459
8.131332E-04	366759
8.052082E-04	367059
8.031616E-04	367359
8.036859E-04	367659
8.039527E-04	367959
8.019893E-04	368259
8.021942E-04	368559
7.990993E-04	368859
7.980752E-04	369159
7.951052E-04	369459
7.947321E-04	369759
7.934161E-04	370059
7.932379E-04	370359
7.911049E-04	370659
7.912631E-04	370959
7.888378E-04	371259
7.872632E-04	371559
7.610765E-04	371859
7.630276E-04	372161
7.600220E-04	372461
7.609887E-04	372761
7.603876E-04	373061
7.599226E-04	373361
7.594696E-04	373661
7.582783E-04	373961
7.567990E-04	374261
7.566191E-04	374561
7.548592E-04	374861
7.557123E-04	375161
7.532364E-04	375461
7.499183E-04	375761
7.501619E-04	376061
7.508777E-04	376361
7.355232E-04	376661
7.229234E-04	376961
7.223264E-04	377261
7.242780E-04	377561
7.237252E-04	377861
7.231676E-04	378161
7.222685E-04	378461
7.235195E-04	378761
7.210287E-04	379061
7.219355E-04	379364
7.191713E-04	379664
