S121C	2025-05-22 16:30:50
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
9.551331E-07	282137
9.546285E-07	282437
9.550604E-07	282737
9.556381E-07	283037
9.553768E-07	283337
9.551923E-07	283637
9.559074E-07	283937
9.552375E-07	284237
9.554467E-07	284537
9.558645E-07	284837
9.597824E-07	285137
9.950509E-07	285437
9.984243E-07	285737
9.972416E-07	286037
9.971226E-07	286337
9.972371E-07	286637
9.972655E-07	286937
9.980556E-07	287237
9.978670E-07	287537
9.979067E-07	287837
9.982589E-07	288137
9.979414E-07	288437
9.980973E-07	288737
1.000553E-06	289037
1.002638E-06	289338
1.001095E-06	289638
9.987372E-07	289938
1.002558E-06	290238
9.989993E-07	290538
1.001688E-06	290838
1.002486E-06	291138
1.000870E-06	291438
1.002533E-06	291738
1.001225E-06	292038
1.002081E-06	292338
1.002073E-06	292638
9.999576E-07	292938
9.991804E-07	293238
9.987009E-07	293538
9.984449E-07	293838
9.984260E-07	294138
9.987884E-07	294438
9.998203E-07	294738
1.000214E-06	295038
1.028839E-06	295338
1.042835E-06	295638
1.040908E-06	295938
1.040768E-06	296238
1.041201E-06	296538
1.041683E-06	296841
1.041818E-06	297141
1.044042E-06	297441
1.041081E-06	297741
1.043996E-06	298041
1.042201E-06	298341
1.041860E-06	298641
1.042149E-06	298941
1.041566E-06	299247
1.043878E-06	299547
1.043065E-06	299847
1.044923E-06	300147
1.044677E-06	300447
1.046045E-06	300747
1.043722E-06	301047
1.043798E-06	301347
1.044260E-06	301647
1.042320E-06	301947
1.044678E-06	302247
1.044013E-06	302547
1.043801E-06	302847
1.044370E-06	303147
1.044454E-06	303447
1.042450E-06	303747
1.043420E-06	304049
1.042626E-06	304349
1.042608E-06	304649
1.042820E-06	304949
1.060066E-06	305249
1.088351E-06	305549
1.088195E-06	305849
1.088270E-06	306149
1.088327E-06	306449
1.088497E-06	306749
1.088881E-06	307049
1.089016E-06	307349
1.089361E-06	307649
1.090339E-06	307949
1.089526E-06	308249
1.089222E-06	308549
1.089551E-06	308849
1.089394E-06	309149
1.088467E-06	309449
1.088382E-06	309749
1.088871E-06	310049
1.090449E-06	310349
1.089423E-06	310649
1.089120E-06	310949
1.090042E-06	311250
1.089215E-06	311550
1.088971E-06	311850
1.090875E-06	312150
1.090614E-06	312450
1.090698E-06	312750
1.089708E-06	313050
1.089139E-06	313350
1.089628E-06	313650
1.088995E-06	313950
1.089304E-06	314250
1.088838E-06	314550
1.090106E-06	314850
1.094318E-06	315150
1.130569E-06	315450
1.134854E-06	315750
1.133288E-06	316050
1.133564E-06	316350
1.133522E-06	316650
1.133719E-06	316950
1.133689E-06	317250
1.133684E-06	317550
1.135201E-06	317850
1.134103E-06	318150
1.133798E-06	318450
1.134492E-06	318751
1.133201E-06	319051
1.134053E-06	319351
1.133206E-06	319651
1.133585E-06	319951
1.133945E-06	320251
1.134282E-06	320551
1.133828E-06	320851
1.133769E-06	321151
1.133802E-06	321451
1.134331E-06	321751
1.134648E-06	322051
1.134244E-06	322351
1.135006E-06	322651
1.134096E-06	322951
1.136495E-06	323251
1.135323E-06	323551
1.135297E-06	323851
1.135238E-06	324151
1.134218E-06	324451
1.133890E-06	324751
1.133953E-06	325051
1.164042E-06	325351
1.176506E-06	325651
1.177780E-06	325953
1.176515E-06	326253
1.176617E-06	326553
1.175782E-06	326853
1.176279E-06	327153
1.176866E-06	327453
1.176922E-06	327753
1.175777E-06	328053
1.176889E-06	328353
1.176928E-06	328659
1.176630E-06	328959
1.176913E-06	329259
1.178171E-06	329559
1.178061E-06	329859
1.177989E-06	330159
1.177085E-06	330459
1.176771E-06	330759
1.176594E-06	331059
1.176681E-06	331359
1.176777E-06	331659
1.176197E-06	331959
1.177001E-06	332259
1.177675E-06	332559
1.177093E-06	332859
1.177983E-06	333159
1.177632E-06	333460
1.177366E-06	333760
1.178498E-06	334060
1.177307E-06	334360
1.176875E-06	334660
1.176889E-06	334960
1.194799E-06	335260
1.223121E-06	335560
1.223338E-06	335860
1.223304E-06	336160
1.224254E-06	336460
