S121C	2025-05-23 11:31:16
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
4.291057E-08	127932
4.231386E-08	128232
4.227455E-08	128534
4.243891E-08	128834
4.229198E-08	129134
4.256675E-08	129434
4.297213E-08	129734
4.229332E-08	130034
4.233432E-08	130334
4.221403E-08	130634
4.301552E-08	130934
4.249946E-08	131234
4.241259E-08	131534
4.246047E-08	131834
4.288431E-08	132134
4.278584E-08	132434
4.282789E-08	132734
4.213881E-08	133034
4.247894E-08	133334
4.293242E-08	133634
4.268676E-08	133934
4.263613E-08	134234
4.525923E-08	134534
4.690593E-08	134834
4.644378E-08	135134
4.640487E-08	135434
4.699510E-08	135734
4.447796E-08	136035
4.645954E-08	136335
4.672269E-08	136635
4.626509E-08	136935
4.653646E-08	137235
4.624114E-08	137535
4.662497E-08	137835
4.658733E-08	138135
4.685460E-08	138435
4.618130E-08	138735
4.624494E-08	139035
4.662741E-08	139335
4.643190E-08	139635
4.686421E-08	139935
4.670531E-08	140235
4.674868E-08	140535
4.617483E-08	140835
4.628522E-08	141135
4.620595E-08	141435
4.619330E-08	141735
4.636898E-08	142035
4.624627E-08	142335
4.628252E-08	142635
4.655147E-08	142935
4.705797E-08	143236
4.671861E-08	143536
4.608260E-08	143836
4.634367E-08	144136
4.810414E-08	144436
5.070195E-08	144736
5.073785E-08	145036
5.051123E-08	145336
5.095212E-08	145636
5.077747E-08	145936
5.045243E-08	146236
5.113874E-08	146536
5.081849E-08	146836
5.098525E-08	147136
5.109193E-08	147436
5.095831E-08	147736
5.096989E-08	148036
5.138655E-08	148336
5.095525E-08	148636
5.113431E-08	148936
5.124059E-08	149236
5.094634E-08	149536
5.130757E-08	149836
5.103858E-08	150136
5.133079E-08	150436
5.022244E-08	150738
5.157208E-08	151038
5.122621E-08	151338
5.117840E-08	151638
5.113325E-08	151938
5.173888E-08	152238
5.049005E-08	152543
5.071492E-08	152843
5.081230E-08	153143
5.093816E-08	153443
5.079147E-08	153743
5.059090E-08	154043
5.118589E-08	154343
5.416481E-08	154643
5.485414E-08	154943
5.447921E-08	155243
5.498642E-08	155543
5.444841E-08	155843
5.447445E-08	156143
5.461459E-08	156443
5.473654E-08	156743
5.462863E-08	157043
5.477414E-08	157343
5.436643E-08	157643
5.367643E-08	157945
5.492596E-08	158245
5.472702E-08	158545
5.520581E-08	158845
5.481419E-08	159145
5.458892E-08	159445
5.453014E-08	159745
5.440264E-08	160045
5.551034E-08	160345
5.505548E-08	160645
5.488528E-08	160945
5.504619E-08	161245
5.506810E-08	161545
5.499183E-08	161845
5.521131E-08	162145
5.512277E-08	162445
5.528781E-08	162745
5.531860E-08	163045
5.492352E-08	163345
5.465456E-08	163645
5.481997E-08	163945
5.423997E-08	164245
5.711465E-08	164545
5.818229E-08	164845
5.952340E-08	165146
5.826437E-08	165446
5.855210E-08	165746
5.787575E-08	166046
5.847492E-08	166346
5.812154E-08	166646
5.871752E-08	166946
5.838637E-08	167246
5.826671E-08	167546
5.853774E-08	167846
5.837302E-08	168146
5.807670E-08	168446
5.857193E-08	168746
5.866184E-08	169046
5.785967E-08	169346
5.823189E-08	169646
5.859964E-08	169946
5.847797E-08	170246
5.834400E-08	170546
5.820315E-08	170846
5.856340E-08	171146
5.819013E-08	171446
5.794611E-08	171746
5.822023E-08	172046
5.869220E-08	172346
5.876470E-08	172647
5.851862E-08	172947
5.866490E-08	173247
5.846805E-08	173547
5.839012E-08	173847
5.874728E-08	174147
5.956137E-08	174447
6.241414E-08	174747
6.296878E-08	175047
6.241138E-08	175347
6.271150E-08	175647
6.224089E-08	175947
6.197426E-08	176247
6.270565E-08	176547
6.228186E-08	176847
6.183894E-08	177147
6.204978E-08	177447
