section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432534207983,5.615234,1.220703,13.975143,-0.137207,-0.578125,1.080078,3.5703826407823773,-29.448509213373974,-17.885596809526582,0.9537088871002197,-0.24627232551574707,0.0692538470029831,-0.15809212625026703
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432542157983,6.591797,-0.366211,14.40239,-0.133301,-0.555176,1.04248,3.6461366559317354,-29.38852551790933,-17.745431916532134,0.9539893269538879,-0.2457524687051773,0.06950925290584564,-0.15709277987480164
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432552869983,7.631302,-1.405716,14.829636,-0.155762,-0.550781,0.998047,3.7108752460418253,-29.31896515939912,-17.60309105470507,0.9542995095252991,-0.24516966938972473,0.06965813785791397,-0.15605135262012482
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432563581983,8.180618,-2.382278,15.073776,-0.146484,-0.541992,0.958496,3.767331510013992,-29.241900525820668,-17.457709955282823,0.9546335935592651,-0.24453788995742798,0.06972411274909973,-0.15496596693992615
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432574293983,7.204056,-3.419876,15.317917,-0.15625,-0.541504,0.879883,3.860161686982502,-29.173952411912737,-17.288374594237702,0.9549556374549866,-0.24394847452640533,0.07005496323108673,-0.15375657379627228
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432582268983,5.617142,-4.396439,15.928268,-0.142578,-0.539551,0.793945,4.0274347407756945,-29.103405221229817,-16.933446739188675,0.9554812908172607,-0.24335411190986633,0.07061134278774261,-0.15115636587142944
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432590244983,4.333496,-5.493164,16.233444,-0.132812,-0.541992,0.729004,4.099009270309759,-29.103785276512838,-16.75071515643877,0.955676257610321,-0.24337606132030487,0.07082056999206543,-0.14978457987308502
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432598220983,3.786087,-7.204056,16.53862,-0.131836,-0.551758,0.712891,4.157693654388336,-29.118637000341387,-16.562046522819706,0.9558525085449219,-0.24354062974452972,0.07092618942260742,-0.14833539724349976
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432606196983,2.685547,-8.239746,16.965866,-0.12207,-0.537598,0.759277,4.200154389842814,-29.134131744426085,-16.376168321755955,0.956031322479248,-0.2437305897474289,0.07090270519256592,-0.14687488973140717
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432615800983,1.89209,-7.080078,17.026901,-0.116211,-0.53418,0.810059,4.251785540522681,-29.137097654861517,-16.191093761947243,0.9562288522720337,-0.24380409717559814,0.07094310969114304,-0.1454404890537262
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432625404983,3.173828,-5.92041,16.782761,-0.126465,-0.520508,0.832031,4.314271045494776,-29.11366917636232,-16.0086779141409,0.9564724564552307,-0.24364212155342102,0.07105083018541336,-0.14405086636543274
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432635008983,5.558014,-4.943848,16.66069,-0.106445,-0.508789,0.833984,4.372130171467521,-29.065367308963317,-15.835832320850821,0.9567597508430481,-0.243272602558136,0.07111412286758423,-0.1427302062511444
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432644612983,7.326126,-3.965378,16.41655,-0.106934,-0.489746,0.833496,4.436740392006349,-28.993744485824642,-15.668191387102208,0.9570857286453247,-0.2426968514919281,0.07122129946947098,-0.1414656937122345
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432654216983,9.401321,-3.053665,15.928268,-0.093262,-0.452148,0.837402,4.502853135916801,-28.893817727649967,-15.50731156116917,0.9574625492095947,-0.24187858402729034,0.07132743299007416,-0.14025841653347015
