S130VC	2025-03-26 15:08:13
value unit [W]	time unit [ms]
wavelength	524.000nm
range	AUTO
1.115604E-06	230146
1.116209E-06	230447
1.116028E-06	230746
1.116148E-06	231047
1.117785E-06	231346
1.118013E-06	231647
1.133135E-06	231948
1.177192E-06	232248
1.177988E-06	232548
1.178560E-06	232848
1.179094E-06	233148
1.178210E-06	233448
1.177753E-06	233748
1.178173E-06	234048
1.177756E-06	234348
1.178005E-06	234648
1.178799E-06	234948
1.178588E-06	235248
1.178397E-06	235548
1.179212E-06	235848
1.178794E-06	236148
1.179366E-06	236448
1.178556E-06	236748
1.177956E-06	237048
1.178470E-06	237348
1.178590E-06	237648
1.178472E-06	237948
1.177940E-06	238248
1.177433E-06	238548
1.178808E-06	238848
1.178012E-06	239150
1.178107E-06	239450
1.178184E-06	239750
1.178520E-06	240051
1.178903E-06	240351
1.179229E-06	240650
1.179882E-06	240950
1.180561E-06	241250
1.180775E-06	241563
1.182740E-06	241863
1.237248E-06	242163
1.242889E-06	242463
1.240804E-06	242763
1.245101E-06	243063
1.245195E-06	243363
1.245498E-06	243663
1.244549E-06	243963
1.245408E-06	244263
1.246408E-06	244563
1.246275E-06	244863
1.246725E-06	245163
1.246626E-06	245463
1.246597E-06	245763
1.247431E-06	246063
1.247177E-06	246366
1.247208E-06	246666
1.244205E-06	246966
1.246056E-06	247266
1.247134E-06	247566
1.246678E-06	247866
1.246181E-06	248166
1.246538E-06	248466
1.246170E-06	248766
1.246103E-06	249066
1.246528E-06	249366
1.246908E-06	249666
1.246602E-06	249966
1.246130E-06	250266
1.246469E-06	250566
1.246775E-06	250866
1.246561E-06	251166
1.247184E-06	251466
1.246981E-06	251766
1.284571E-06	252066
1.306117E-06	252366
1.305358E-06	252666
1.306326E-06	252966
1.306256E-06	253266
1.306639E-06	253566
1.306969E-06	253868
1.306494E-06	254168
1.307190E-06	254468
1.308017E-06	254768
1.307489E-06	255068
1.308564E-06	255368
1.308771E-06	255668
1.307734E-06	255968
1.307961E-06	256268
1.308639E-06	256568
1.307634E-06	256868
1.308132E-06	257168
1.309218E-06	257468
1.309169E-06	257768
1.308332E-06	258068
1.308795E-06	258368
1.309649E-06	258668
1.309099E-06	258968
1.309410E-06	259268
1.310545E-06	259568
1.310414E-06	259868
1.310532E-06	260168
1.309533E-06	260468
1.307119E-06	260768
1.309528E-06	261071
1.311492E-06	261370
1.310722E-06	261670
1.331734E-06	261971
1.375817E-06	262271
1.376987E-06	262571
1.377011E-06	262871
1.377162E-06	263171
1.375818E-06	263471
1.375050E-06	263771
1.375618E-06	264071
1.375365E-06	264371
1.376284E-06	264671
1.377062E-06	264971
1.377650E-06	265271
1.378258E-06	265571
1.378191E-06	265871
1.378685E-06	266171
1.378321E-06	266471
1.375948E-06	266771
1.374954E-06	267071
1.378111E-06	267371
1.378124E-06	267671
1.379369E-06	267971
1.379092E-06	268273
1.378466E-06	268573
1.377562E-06	268873
1.377936E-06	269173
1.377730E-06	269473
1.379123E-06	269773
1.378772E-06	270073
1.379277E-06	270373
1.379671E-06	270673
1.379764E-06	270986
1.379691E-06	271286
1.379544E-06	271586
1.386319E-06	271886
1.434661E-06	272186
1.440486E-06	272486
1.440447E-06	272786
1.438529E-06	273086
1.436352E-06	273386
1.440806E-06	273686
1.435468E-06	273986
1.439009E-06	274286
1.440648E-06	274586
1.440563E-06	274886
1.440383E-06	275186
1.440683E-06	275486
1.440633E-06	275789
1.440629E-06	276089
1.439249E-06	276389
1.439078E-06	276689
1.438374E-06	276989
1.440008E-06	277289
1.441269E-06	277589
1.442027E-06	277889
1.440962E-06	278189
1.440995E-06	278489
1.441867E-06	278789
1.441669E-06	279089
1.441143E-06	279389
1.442141E-06	279689
1.441969E-06	279989
1.441098E-06	280289
1.441712E-06	280589
1.441994E-06	280889
1.443009E-06	281189
1.442064E-06	281489
1.441166E-06	281789
1.479827E-06	282089
1.498727E-06	282389
1.499437E-06	282689
1.500769E-06	282991
1.502017E-06	283291
1.502168E-06	283591
1.502115E-06	283891
1.501889E-06	284191
1.501360E-06	284491
1.501390E-06	284791
1.501706E-06	285091
1.501817E-06	285391
1.502171E-06	285691
1.502398E-06	285991
1.502349E-06	286291
1.502415E-06	286591
1.500481E-06	286891
1.499579E-06	287191
1.502387E-06	287491
1.503246E-06	287791
1.503213E-06	288091
1.503430E-06	288391
1.502516E-06	288691
1.502664E-06	288991
1.503280E-06	289291
1.503724E-06	289591
1.503312E-06	289891
1.504278E-06	290191
1.505055E-06	290493
1.504417E-06	290793
1.505462E-06	291093
1.504727E-06	291393
1.502950E-06	291693
1.528392E-06	291993
1.566637E-06	292293
1.569478E-06	292593
1.570332E-06	292893
1.570075E-06	293193
1.570039E-06	293493
1.570555E-06	293793
1.569800E-06	294093
1.570200E-06	294393
1.570886E-06	294693
1.570750E-06	294993
1.570882E-06	295293
1.571388E-06	295593
1.571561E-06	295893
1.570909E-06	296193
1.570853E-06	296493
1.568807E-06	296793
1.569485E-06	297093
1.570585E-06	297393
1.570570E-06	297696
1.571011E-06	297996
1.571585E-06	298296
1.571485E-06	298596
1.572684E-06	298896
1.571325E-06	299196
1.572344E-06	299496
1.573378E-06	299796
1.572271E-06	300096
1.574374E-06	300409
1.574206E-06	300709
1.573892E-06	301009
1.573248E-06	301309
1.573423E-06	301609
1.579163E-06	301909
1.626506E-06	302209
1.631245E-06	302509
1.631715E-06	302809
1.630697E-06	303109
1.631996E-06	303409
1.633323E-06	303709
1.634373E-06	304009
1.629071E-06	304309
1.633254E-06	304609
1.635008E-06	304912
1.628640E-06	305212
1.633224E-06	305512
1.635300E-06	305812
1.635736E-06	306112
1.635621E-06	306412
1.635479E-06	306712
1.634497E-06	307012
1.633837E-06	307312
1.635988E-06	307612
1.635277E-06	307912
1.634915E-06	308212
1.634743E-06	308512
1.635627E-06	308812
1.635844E-06	309112
1.634932E-06	309412
1.635928E-06	309712
1.635443E-06	310012
1.635712E-06	310312
1.635989E-06	310612
1.635786E-06	310912
1.636689E-06	311212
1.636463E-06	311512
1.636635E-06	311812
1.682144E-06	312112
1.693739E-06	312414
1.695889E-06	312714
1.697180E-06	313014
1.697945E-06	313314
1.697965E-06	313614
1.698099E-06	313914
1.698518E-06	314214
1.699584E-06	314514
1.700076E-06	314814
1.699830E-06	315114
1.700494E-06	315414
1.700711E-06	315714
1.700042E-06	316014
1.701820E-06	316314
1.701916E-06	316614
1.699975E-06	316914
1.699730E-06	317214
1.701965E-06	317514
1.702308E-06	317814
1.702376E-06	318114
1.702539E-06	318414
1.701396E-06	318714
1.701005E-06	319014
1.701089E-06	319314
1.702309E-06	319616
1.702023E-06	319916
1.702202E-06	320216
1.702440E-06	320516
1.702920E-06	320816
1.702360E-06	321116
1.701836E-06	321416
1.702681E-06	321716
1.732131E-06	322016
1.764934E-06	322316
1.767588E-06	322616
1.768335E-06	322916
1.768562E-06	323216
1.767923E-06	323516
1.769104E-06	323816
1.769021E-06	324116
1.769331E-06	324416
1.770102E-06	324716
1.769833E-06	325016
1.769772E-06	325316
1.770229E-06	325616
1.770493E-06	325916
1.770671E-06	326216
1.770085E-06	326516
1.768786E-06	326819
1.769970E-06	327119
1.768860E-06	327419
1.770940E-06	327719
1.771018E-06	328019
1.770478E-06	328319
1.771216E-06	328619
1.772063E-06	328919
1.771333E-06	329219
1.770831E-06	329519
1.771036E-06	329831
1.771586E-06	330131
1.771183E-06	330431
1.770820E-06	330731
1.770381E-06	331031
1.770719E-06	331331
1.770955E-06	331631
1.781599E-06	331931
1.828829E-06	332231
1.829100E-06	332531
1.830546E-06	332831
1.831823E-06	333131
1.830802E-06	333431
1.831736E-06	333731
1.831848E-06	334031
1.830990E-06	334334
1.831312E-06	334634
1.831377E-06	334934
1.828797E-06	335234
1.826212E-06	335534
1.832214E-06	335834
1.832477E-06	336134
1.823649E-06	336434
1.827882E-06	336734
1.828237E-06	337034
1.828139E-06	337334
1.830165E-06	337634
1.830397E-06	337934
1.831697E-06	338234
1.832083E-06	338534
1.832659E-06	338834
1.831576E-06	339134
1.830378E-06	339434
1.830785E-06	339734
1.831137E-06	340034
1.830728E-06	340334
1.830670E-06	340634
1.831400E-06	340934
1.833366E-06	341234
1.834365E-06	341536
1.835402E-06	341836
1.917723E-06	342241
1.907873E-06	342541
1.909116E-06	342841
1.907893E-06	343141
1.907121E-06	343441
1.907499E-06	343741
1.907330E-06	344041
1.906400E-06	344341
1.904153E-06	344641
1.904943E-06	344941
1.904620E-06	345241
1.905525E-06	345541
1.907773E-06	345841
1.908759E-06	346141
1.908386E-06	346441
1.908665E-06	346741
1.907026E-06	347041
1.907345E-06	347341
1.908278E-06	347641
1.910134E-06	347941
1.909654E-06	348241
1.908801E-06	348541
1.909545E-06	348841
1.908218E-06	349144
1.908174E-06	349444
1.908392E-06	349744
1.909071E-06	350044
1.909700E-06	350344
1.910786E-06	350644
1.911007E-06	350944
1.910792E-06	351244
1.909418E-06	351544
1.909827E-06	351844
1.959734E-06	352144
1.967345E-06	352444
1.969336E-06	352744
1.968437E-06	353044
1.968972E-06	353344
1.969398E-06	353644
1.970238E-06	353944
1.970032E-06	354244
1.968670E-06	354544
1.968288E-06	354844
1.969288E-06	355144
1.972018E-06	355444
1.972765E-06	355744
1.972500E-06	356044
1.972749E-06	356346
1.947896E-06	356647
1.943347E-06	356946
1.964958E-06	357247
1.947347E-06	357546
1.937760E-06	357847
1.948242E-06	358146
1.947242E-06	358447
1.947621E-06	358746
1.947393E-06	359047
1.944724E-06	359359
1.940369E-06	359659
1.949030E-06	359959
1.949515E-06	360259
1.949263E-06	360559
1.949774E-06	360859
1.949644E-06	361159
1.940761E-06	361459
1.941871E-06	361759
1.983936E-06	362059
2.010669E-06	362359
2.010513E-06	362659
2.018221E-06	362959
2.014229E-06	363259
2.008921E-06	363561
2.013828E-06	363861
2.018639E-06	364162
2.019652E-06	364461
2.022941E-06	364761
2.024650E-06	365061
2.015628E-06	365361
2.011416E-06	365661
2.021022E-06	365961
2.020117E-06	366261
2.021647E-06	366561
2.027777E-06	366861
2.027916E-06	367161
2.015367E-06	367461
2.009508E-06	367761
2.029069E-06	368061
2.027454E-06	368361
2.023387E-06	368661
2.015492E-06	368961
2.022895E-06	369261
2.017851E-06	369562
2.016491E-06	369861
2.018301E-06	370161
2.023894E-06	370461
2.026013E-06	370761
2.026514E-06	371064
2.020697E-06	371364
2.017317E-06	371664
2.053847E-06	371964
2.107350E-06	372264
2.107031E-06	372564
2.107746E-06	372864
2.103255E-06	373164
2.093739E-06	373464
2.094115E-06	373764
2.111480E-06	374064
2.105002E-06	374364
2.101677E-06	374664
2.092577E-06	374964
2.094915E-06	375264
2.093851E-06	375564
2.100218E-06	375864
2.109499E-06	376164
2.105333E-06	376464
2.104821E-06	376764
2.105799E-06	377064
2.109174E-06	377364
2.106320E-06	377664
2.107504E-06	377964
2.106807E-06	378266
2.101330E-06	378566
