S130VC	2025-02-18 15:44:34
value unit [W]	time unit [ms]
wavelength	385.000nm
range	AUTO
1.082710E-03	143241
1.082083E-03	143541
1.084562E-03	143841
1.083203E-03	144141
1.082467E-03	144441
1.082247E-03	144741
1.083802E-03	145041
1.083976E-03	145344
1.081158E-03	145644
1.082825E-03	145944
1.083183E-03	146244
1.082226E-03	146544
1.082628E-03	146844
1.080802E-03	147144
1.082169E-03	147444
1.084759E-03	147744
1.079965E-03	148044
1.082154E-03	148344
1.082476E-03	148644
1.081618E-03	148944
1.082057E-03	149244
1.079592E-03	149544
1.082285E-03	149844
1.083477E-03	150144
1.079195E-03	150444
1.082562E-03	150744
1.080938E-03	151044
1.080098E-03	151344
1.082999E-03	151644
1.077812E-03	151944
1.082807E-03	152244
1.080107E-03	152546
1.079982E-03	152846
1.080145E-03	153146
1.080698E-03	153446
1.080897E-03	153746
1.080324E-03	154046
1.079450E-03	154346
1.080430E-03	154659
1.079730E-03	154959
1.080017E-03	155259
1.078094E-03	155559
1.080953E-03	155859
1.080064E-03	156159
1.078557E-03	156459
1.079937E-03	156759
1.080453E-03	157059
1.077868E-03	157359
1.079269E-03	157659
1.078195E-03	157959
1.079641E-03	158259
1.079167E-03	158559
1.078080E-03	158859
1.078988E-03	159159
1.079792E-03	159459
1.076417E-03	159762
1.079021E-03	160062
1.076946E-03	160362
1.078760E-03	160662
1.078998E-03	160962
1.045635E-03	161262
1.026765E-03	161562
1.028014E-03	161862
1.025924E-03	162162
1.026991E-03	162462
1.026613E-03	162762
1.026916E-03	163062
9.884026E-04	163362
9.862320E-04	163662
9.862644E-04	163962
9.881186E-04	164262
9.849566E-04	164562
9.871767E-04	164862
9.741911E-04	165162
9.457782E-04	165462
9.478974E-04	165762
9.451055E-04	166062
9.477728E-04	166362
9.471943E-04	166662
9.446302E-04	166962
9.223302E-04	167264
9.093001E-04	167564
9.083713E-04	167864
9.086064E-04	168164
9.090240E-04	168464
9.084961E-04	168764
9.094056E-04	169064
8.699063E-04	169364
8.695179E-04	169664
8.694074E-04	169964
8.687173E-04	170264
8.702211E-04	170564
8.693144E-04	170864
8.585842E-04	171164
8.297624E-04	171464
8.292266E-04	171764
8.320860E-04	172064
8.295072E-04	172364
8.299818E-04	172664
8.322881E-04	172964
8.046101E-04	173264
7.935981E-04	173564
7.907284E-04	173864
7.910285E-04	174164
7.934576E-04	174466
7.915040E-04	174766
7.931861E-04	175066
7.543337E-04	175366
7.516668E-04	175666
7.558273E-04	175966
7.518323E-04	176266
7.525354E-04	176566
7.558505E-04	176866
7.406266E-04	177166
7.172070E-04	177466
7.175039E-04	177766
7.147092E-04	178066
7.202607E-04	178366
7.148638E-04	178666
7.159677E-04	178966
6.957004E-04	179266
6.760716E-04	179566
6.795911E-04	179866
6.792259E-04	180166
6.771632E-04	180466
6.817440E-04	180766
6.766394E-04	181066
6.408102E-04	181366
6.404220E-04	181669
6.397373E-04	181969
6.401351E-04	182269
6.411002E-04	182569
6.397843E-04	182869
6.312543E-04	183169
6.012578E-04	183469
5.996171E-04	183769
6.061032E-04	184082
6.014872E-04	184382
6.020011E-04	184682
6.031605E-04	184982
5.754942E-04	185282
5.660189E-04	185582
5.628667E-04	185882
5.624175E-04	186182
5.659363E-04	186482
5.642201E-04	186782
5.629772E-04	187082
5.266955E-04	187382
5.284726E-04	187682
5.286252E-04	187982
5.262771E-04	188282
5.270955E-04	188582
5.289540E-04	188882
5.138839E-04	189184
4.900916E-04	189484
4.888212E-04	189784
4.890815E-04	190084
4.921854E-04	190384
4.885551E-04	190684
4.881578E-04	190984
4.647577E-04	191284
4.516168E-04	191584
4.512725E-04	191884
4.499574E-04	192184
4.522312E-04	192484
4.529652E-04	192784
4.492099E-04	193084
4.135559E-04	193384
4.131860E-04	193684
4.147239E-04	193984
4.123236E-04	194284
4.117691E-04	194584
4.145625E-04	194884
4.005599E-04	195184
3.738093E-04	195484
3.750909E-04	195784
3.753416E-04	196084
3.743249E-04	196386
3.757867E-04	196686
3.737512E-04	196986
3.497527E-04	197286
3.407426E-04	197586
3.369615E-04	197886
3.389064E-04	198186
3.386908E-04	198486
3.390241E-04	198786
3.383197E-04	199086
2.985609E-04	199386
3.008894E-04	199686
3.023470E-04	199986
2.985169E-04	200286
3.010059E-04	200586
3.004922E-04	200886
2.876443E-04	201186
2.616556E-04	201486
2.612640E-04	201786
2.619439E-04	202086
2.638922E-04	202386
2.611215E-04	202686
2.619249E-04	202986
2.381210E-04	203286
2.234231E-04	203586
2.239126E-04	203889
2.233798E-04	204189
2.235425E-04	204489
2.254691E-04	204789
2.219811E-04	205089
1.853678E-04	205389
1.855587E-04	205689
1.877309E-04	205989
1.847454E-04	206289
1.858951E-04	206589
1.851144E-04	206889
1.739391E-04	207189
1.508195E-04	207489
1.483848E-04	207789
1.508247E-04	208089
1.506617E-04	208389
1.485160E-04	208689
1.508099E-04	208989
1.226823E-04	209289
1.134347E-04	209589
1.136567E-04	209889
1.109345E-04	210189
1.137508E-04	210489
1.127787E-04	210789
1.128785E-04	211091
7.553378E-05	211391
7.715049E-05	211691
7.515755E-05	211991
7.744328E-05	212291
7.623628E-05	212591
7.605815E-05	212891
6.499039E-05	213191
4.484783E-05	213503
4.258370E-05	213803
4.255030E-05	214103
4.282233E-05	214403
4.285321E-05	214703
4.227829E-05	215003
2.266594E-05	215303
1.447941E-05	215603
1.443923E-05	215903
1.465165E-05	216203
1.406067E-05	216503
1.464420E-05	216803
1.345412E-05	217103
2.116531E-09	218580
2.054116E-09	218880
9.164690E-04	219688
9.172215E-04	219990
9.142510E-04	220290
9.179102E-04	220590
9.193540E-04	220890
9.161977E-04	221190
9.202228E-04	221490
9.178929E-04	221790
9.175881E-04	222090
9.203098E-04	222390
9.178929E-04	222690
9.193203E-04	222990
9.203284E-04	223290
9.185725E-04	223590
9.208539E-04	223890
9.191213E-04	224190
9.196377E-04	224490
9.207000E-04	224790
9.196102E-04	225090
9.203884E-04	225390
9.201340E-04	225690
9.206635E-04	225990
9.204870E-04	226290
9.201439E-04	226590
9.211660E-04	226890
9.204288E-04	227190
9.213218E-04	227492
9.206641E-04	227792
9.237892E-04	228092
9.179533E-04	228392
9.238402E-04	228692
9.203987E-04	228992
9.190922E-04	229292
9.235214E-04	229592
9.187801E-04	229892
9.217579E-04	230192
9.226336E-04	230492
9.197489E-04	230792
9.229801E-04	231092
9.206194E-04	231392
